sample no,fname,ix,iy,totalint,totalcoll,region,center,rho_new,Dnew2,wa2,wdist2,Diameter2,Group,Sample,State,zone
599115,88_2.txt,2,88,8.269098,0.122292,tb,150.032557,5.157994,65.726702,0.003689,1.887412,44.147356,untreated,lowinjury,loaded,TB
599115,88_4.txt,4,88,11.349817,0.171801,tb,173.268075,2.016684,66.213395,0.00363,0.69135,27.668275,untreated,lowinjury,loaded,TB
599115,88_6.txt,6,88,10.93274,0.122791,tb,-10,2.021588,65.130814,0.009369,0.744513,251.436871,untreated,lowinjury,loaded,TB
599115,88_8.txt,8,88,12.090732,0.256475,tb,185.874428,0.49498,65.781571,0.007628,1.245622,39.24119,untreated,lowinjury,loaded,TB
599115,88_9.txt,9,88,11.157678,0.268253,tb,185.27754,1.658157,66.279582,0.003815,0.754131,32.876953,untreated,lowinjury,loaded,TB
599115,88_12.txt,12,88,12.000338,0.326957,tb,157.31166,4.008842,67.389848,0.005269,0.876837,24.430928,untreated,lowinjury,loaded,TB
599115,89_0.txt,0,89,5.934411,0.0655,tb,171.966136,1.636947,65.458879,0.00967,0.775794,51.924419,untreated,lowinjury,loaded,TB
599115,89_3.txt,3,89,10.750917,0.182302,tb,172.873166,0.714411,65.752789,0.002619,0.775792,63.974879,untreated,lowinjury,loaded,TB
599115,89_4.txt,4,89,12.155326,0.49171,tb,189.999973,2.095791,65.428516,0.00339,0.769197,55.975666,untreated,lowinjury,loaded,TB
599115,89_5.txt,5,89,11.801602,0.264424,tb,0.580536,2.101895,66.245528,0.00531,0.624212,35.531457,untreated,lowinjury,loaded,TB
599115,89_7.txt,7,89,12.133411,0.474854,tb,157.305945,3.723787,65.728046,0.001409,0.92737,30.23676,untreated,lowinjury,loaded,TB
599115,89_9.txt,9,89,8.666587,0.043833,tb,6.515368,1.67587,66.249069,0.004399,0.573686,40.800544,untreated,lowinjury,loaded,TB
599115,89_10.txt,10,89,11.660553,0.299092,tb,189.999991,1.176501,66.044885,0.003289,0.634795,29.743815,untreated,lowinjury,loaded,TB
599115,89_11.txt,11,89,10.079722,0.244135,tb,13.141953,0.846424,66.081013,0.003914,5.22208,32.018505,untreated,lowinjury,loaded,TB
599115,90_2.txt,2,90,7.492685,0.138665,tb,-0.49324,1.774915,66.857782,0.000622,0.523159,23.166385,untreated,lowinjury,loaded,TB
599115,90_4.txt,4,90,10.541748,0.405918,tb,178.635334,1.966252,65.099898,0.006982,0.666066,326.595275,untreated,lowinjury,loaded,TB
599115,90_5.txt,5,90,10.63142,0.35662,tb,12.859882,1.540213,65.982201,0.00364,0.75462,39.161512,untreated,lowinjury,loaded,TB
599115,90_6.txt,6,90,10.258446,0.123662,tb,3.394285,1.009962,65.226783,0.005139,1.42708,152.510941,untreated,lowinjury,loaded,TB
599115,90_8.txt,8,90,9.431473,0.035745,tb,10.461379,2.025461,65.649696,0.009758,0.624212,39.001337,untreated,lowinjury,loaded,TB
599115,90_9.txt,9,90,7.012411,0.271887,tb,9.323416,1.367646,66.40669,0.004267,2.139872,36.910699,untreated,lowinjury,loaded,TB
599115,90_11.txt,11,90,9.410788,0.365542,tb,180.177573,2.173673,65.390584,0.0045,0.689143,57.694702,untreated,lowinjury,loaded,TB
599115,90_12.txt,12,90,8.357147,0.178917,tb,170.300853,1.739046,66.052682,0.002348,0.643716,37.999734,untreated,lowinjury,loaded,TB
599115,91_4.txt,4,91,9.52341,0.375789,tb,148.590453,6.847984,65.970255,0.002547,3.302119,34.431308,untreated,lowinjury,loaded,TB
599115,91_6.txt,6,91,11.9368,0.239701,tb,190,1.043744,66.221115,0.004683,1.17999,33.812072,untreated,lowinjury,loaded,TB
599115,91_8.txt,8,91,12.162583,0.352488,tb,27.437826,3.826819,66.290093,0.005383,0.7277,29.877351,untreated,lowinjury,loaded,TB
599115,91_10.txt,10,91,10.109235,0.134611,tb,176.670776,2.475216,66.028925,0.000494,0.472633,31.568129,untreated,lowinjury,loaded,TB
599115,91_11.txt,11,91,9.695724,0.131207,tb,176.068294,0.458613,65.487415,0.008883,1.078953,255.954137,untreated,lowinjury,loaded,TB
599115,92_0.txt,0,92,7.23153,0.271065,tb,189.999997,0.917195,65.906973,0.005956,1.298663,42.347372,untreated,lowinjury,loaded,TB
599115,92_1.txt,1,92,8.851011,0.142207,tb,171.703053,1.866699,66.423916,0.005159,0.709817,31.80595,untreated,lowinjury,loaded,TB
599115,92_2.txt,2,92,8.771799,0.282024,tb,10.212584,2.524575,66.597062,0.0002,0.37158,28.192037,untreated,lowinjury,loaded,TB
599115,92_3.txt,3,92,8.406327,0.119237,tb,183.625298,1.682491,65.549053,0.004927,0.762885,81.302889,untreated,lowinjury,loaded,TB
599115,92_4.txt,4,92,9.59492,0.204418,tb,161.220592,3.645559,66.136729,0.001114,0.876844,37.560415,untreated,lowinjury,loaded,TB
599115,92_6.txt,6,92,12.738695,0.200848,tb,161.28853,3.336735,66.482595,0.005906,1.140743,38.505923,untreated,lowinjury,loaded,TB
599115,92_8.txt,8,92,9.632824,0.126273,tb,178.685482,2.445225,66.048193,0.004251,0.527215,39.114979,untreated,lowinjury,loaded,TB
599115,92_10.txt,10,92,9.001801,0.211937,tb,176.079703,2.259575,65.378698,0.003147,0.596193,53.522056,untreated,lowinjury,loaded,TB
599115,92_11.txt,11,92,10.102012,0.133841,tb,178.103214,1.459573,65.717577,0.002826,0.744971,49.161766,untreated,lowinjury,loaded,TB
599115,92_12.txt,12,92,10.700265,0.268111,tb,9.089937,1.905571,66.20127,0.00307,0.481791,39.495936,untreated,lowinjury,loaded,TB
599115,93_0.txt,0,93,6.620477,0.311615,tb,179.193333,1.615664,66.086093,0.004026,0.77916,58.500413,untreated,lowinjury,loaded,TB
599115,93_1.txt,1,93,7.611826,0.139958,tb,169.45319,2.1786,66.295108,0.001967,0.628305,33.028825,untreated,lowinjury,loaded,TB
599115,93_2.txt,2,93,8.10015,0.40306,tb,180.793084,2.222769,66.433485,0.002355,0.573686,30.362514,untreated,lowinjury,loaded,TB
599115,93_3.txt,3,93,8.084263,0.250504,tb,-2.463738,2.063196,66.35947,0.002456,0.53101,30.841499,untreated,lowinjury,loaded,TB
599115,93_4.txt,4,93,8.790043,0.340177,tb,188.445909,1.870492,66.342317,0.004086,0.826319,28.389004,untreated,lowinjury,loaded,TB
599115,93_5.txt,5,93,11.010063,0.3599,tb,179.485206,0.793444,65.372431,0.00816,1.066499,276.508633,untreated,lowinjury,loaded,TB
599115,93_6.txt,6,93,11.371492,0.049988,tb,152.735999,5.121556,65.791778,0.003387,0.573684,33.094079,untreated,lowinjury,loaded,TB
599115,93_7.txt,7,93,11.873854,0.390036,tb,177.490548,1.691483,65.403782,0.006391,0.741471,129.269498,untreated,lowinjury,loaded,TB
599115,93_8.txt,8,93,9.541645,0.251018,tb,7.841102,1.615344,66.715242,0.006484,2.897881,29.457643,untreated,lowinjury,loaded,TB
599115,93_11.txt,11,93,9.040493,0.12154,tb,183.059385,1.631162,66.34077,0.001203,0.674739,29.083628,untreated,lowinjury,loaded,TB
599115,94_0.txt,0,94,7.299392,0.273538,tb,175.761767,1.360272,67.80697,0.003026,0.675678,21.992517,untreated,lowinjury,loaded,TB
599115,94_1.txt,1,94,7.024687,0.200212,tb,-3.910509,1.939073,66.283205,0.004014,0.472633,38.211681,untreated,lowinjury,loaded,TB
599115,94_3.txt,3,94,7.26784,0.240581,tb,182.610275,1.957398,66.101497,0.003792,0.608796,38.322826,untreated,lowinjury,loaded,TB
599115,94_5.txt,5,94,7.59089,0.191601,tb,171.726428,1.147695,66.405682,0.004138,0.861147,34.816439,untreated,lowinjury,loaded,TB
599115,94_6.txt,6,94,9.566865,0.171096,tb,165.303896,1.654784,66.198849,0.004621,1.067446,35.825987,untreated,lowinjury,loaded,TB
599115,94_7.txt,7,94,9.20897,0.199842,tb,141.106653,8.648224,66.18731,0.003461,1.028425,30.118065,untreated,lowinjury,loaded,TB
599115,94_10.txt,10,94,9.648103,0.360981,tb,180.287538,1.504559,66.019605,0.005074,0.775792,42.190946,untreated,lowinjury,loaded,TB
599115,94_11.txt,11,94,8.588327,0.144541,tb,189.999987,2.721594,66.345173,0.003538,0.517281,27.36875,untreated,lowinjury,loaded,TB
599115,94_12.txt,12,94,9.479041,0.299313,tb,176.192175,2.108777,66.11077,0.005594,0.592106,31.49805,untreated,lowinjury,loaded,TB
599115,95_0.txt,0,95,8.399809,0.114842,tb,184.064429,2.014882,65.785719,0.011336,0.616549,149.597265,untreated,lowinjury,loaded,TB
599115,95_2.txt,2,95,7.763397,0.059659,tb,27.225801,4.424324,66.33073,0.003452,0.220001,36.125914,untreated,lowinjury,loaded,TB
599115,95_5.txt,5,95,6.99655,0.250005,tb,-5.193726,1.658592,66.620621,0.003821,1.923284,31.422198,untreated,lowinjury,loaded,TB
599115,95_6.txt,6,95,7.024028,0.178616,tb,180.162537,1.636501,65.000189,0.006339,0.849868,266.993773,untreated,lowinjury,loaded,TB
599115,95_7.txt,7,95,7.896283,0.250106,tb,176.877513,1.328919,66.28125,0.001555,0.725266,29.530741,untreated,lowinjury,loaded,TB
599115,95_8.txt,8,95,7.390806,0.25644,tb,5.797304,2.092478,66.284475,0.006651,1.179996,40.767108,untreated,lowinjury,loaded,TB
599115,95_9.txt,9,95,8.574135,0.131249,tb,189.918379,2.459218,66.496152,0.001751,0.647557,24.073336,untreated,lowinjury,loaded,TB
599115,95_10.txt,10,95,9.112888,0.282122,tb,185.586905,1.808933,66.10632,0.00278,0.733117,37.53799,untreated,lowinjury,loaded,TB
599115,95_11.txt,11,95,9.194674,0.253329,tb,3.009096,1.727504,65.978357,0.003552,0.725264,50.928026,untreated,lowinjury,loaded,TB
599115,95_12.txt,12,95,7.654989,0.301909,tb,168.487381,0.5148,65.869779,0.003073,2.291574,56.737443,untreated,lowinjury,loaded,TB
599115,96_1.txt,1,96,8.560334,0.135147,tb,11.066258,2.636136,65.161544,0.006385,0.414724,80.655479,untreated,lowinjury,loaded,TB
599115,96_2.txt,2,96,8.001732,0.054069,tb,174.313057,2.390075,64.4816,0.006478,0.59089,145.051979,untreated,lowinjury,loaded,TB
599115,96_3.txt,3,96,8.914776,0.277914,tb,-4.114077,1.190273,66.404129,0.005132,1.230062,35.272357,untreated,lowinjury,loaded,TB
599115,96_4.txt,4,96,8.516821,0.565002,tb,189.999999,0.521078,65.805499,0.004809,1.052866,45.274801,untreated,lowinjury,loaded,TB
599115,96_5.txt,5,96,7.466696,0.363129,tb,189.999991,0.320905,66.441807,0.007185,1.331585,37.68844,untreated,lowinjury,loaded,TB
599115,96_6.txt,6,96,6.776676,0.356644,tb,185.0314,0.56233,66.93386,0.004256,0.826318,27.231816,untreated,lowinjury,loaded,TB
599115,96_8.txt,8,96,7.904377,0.149815,tb,42.172527,1.390323,65.676838,0.010013,1.165167,195.30161,untreated,lowinjury,loaded,TB
599115,96_9.txt,9,96,8.807559,0.4047,tb,-9.999999,0.029383,65.446562,0.008039,1.887379,321.985355,untreated,lowinjury,loaded,TB
599115,96_10.txt,10,96,8.162554,0.272317,tb,102.83578,0.069317,66.589747,0.005082,6.283184,34.659531,untreated,lowinjury,loaded,TB
599115,96_11.txt,11,96,7.918433,0.103987,tb,71.664872,0.587883,66.621727,0.013954,0.02,89.644482,untreated,lowinjury,loaded,TB
599115,96_12.txt,12,96,7.546908,0.221295,tb,21.736599,0.210638,66.622863,0.012927,3.403164,395.837211,untreated,lowinjury,loaded,TB
599115,97_0.txt,0,97,6.75248,0.114212,tb,-3.929731,2.649892,65.94576,0.003325,6.283185,33.165337,untreated,lowinjury,loaded,TB
599115,97_1.txt,1,97,7.44403,0.145162,tb,174.550804,1.840352,65.705976,0.004769,0.775792,59.697917,untreated,lowinjury,loaded,TB
599115,97_2.txt,2,97,6.981102,0.331213,tb,189.999952,0.345913,65.590405,0.007641,1.997284,342.609587,untreated,lowinjury,loaded,TB
599115,98_0.txt,0,98,7.115468,0.230537,tb,171.632354,1.235344,66.303877,0.004453,0.898454,36.139385,untreated,lowinjury,loaded,TB
599115,98_1.txt,1,98,6.71496,0.167067,tb,190,0.593618,66.259319,0.01116,1.58423,376.332653,untreated,lowinjury,loaded,TB
599115,98_6.txt,6,98,3.09214,0.081158,tb,172.868766,2.005506,66.858219,0.011755,0.164304,80.388676,untreated,lowinjury,loaded,TB
599115,98_12.txt,12,98,2.379159,0.066651,tb,-7.48765,2.675905,65.116766,0.003098,0.282113,262.499688,untreated,lowinjury,loaded,TB
599115,99_0.txt,0,99,5.618623,0.027917,tb,64.062049,0.522249,67.385632,0.013077,2.039117,94.90834,untreated,lowinjury,loaded,TB
599115,99_1.txt,1,99,3.92172,0.056678,tb,163.50066,0.705333,65.920214,0.005079,1.324822,56.19462,untreated,lowinjury,loaded,TB
599115,99_3.txt,3,99,2.137866,0.032632,tb,160.962554,6.252079,66.741385,0.001401,0.37158,21.00832,untreated,lowinjury,loaded,TB
599115,99_5.txt,5,99,1.222868,0.033569,tb,166.30552,11.269792,65.629392,0.001809,0.127725,85.732244,untreated,lowinjury,loaded,TB
599115,99_7.txt,7,99,1.587118,0.102176,tb,179.523396,11.272304,66.287236,0.001649,0.365453,40.570916,untreated,lowinjury,loaded,TB
599115,99_10.txt,10,99,3.373464,0.338433,tb,176.604928,9.979715,67.310814,0.0002,0.189012,32.678978,untreated,lowinjury,loaded,TB
599115,100_0.txt,0,100,3.526987,0.09898,tb,165.636256,1.313567,68.992871,0.015181,0.926021,72.613597,untreated,lowinjury,loaded,TB
599115,100_1.txt,1,100,2.18353,0.12712,tb,159.238649,2.37474,66.151702,0.000468,0.550235,37.921604,untreated,lowinjury,loaded,TB
599115,100_2.txt,2,100,2.180118,0.100186,tb,169.051137,4.105223,65.120882,0.005244,0.342338,255.864166,untreated,lowinjury,loaded,TB
599115,100_3.txt,3,100,32.473988,2.221928,tb,169.397211,6.90576,64.962919,0.006686,0.024738,78.106172,untreated,lowinjury,loaded,TB
599115,102_0.txt,0,102,2.804869,0.105482,tb,170.029996,4.259564,64.583481,0.002336,0.313977,183.315246,untreated,lowinjury,loaded,TB
599121,37_0.txt,0,37,0.072306,0.00185,sz,90.098926,10.326748,66.250329,0.003192,0.193283,32.061654,untreated,lowinjury,loaded,AC
599121,37_3.txt,3,37,0.056894,0.003063,sz,90.273712,8.38498,66.66845,0.003254,0.28848,26.885595,untreated,lowinjury,loaded,AC
599121,37_4.txt,4,37,0.052122,0.002014,sz,2.81115,1.665171,66.316636,0.003704,6.283184,29.121711,untreated,lowinjury,loaded,AC
599121,37_5.txt,5,37,0.050431,0.002211,sz,11.664649,1.336501,66.349621,0.003929,6.283185,32.007364,untreated,lowinjury,loaded,AC
599121,37_6.txt,6,37,0.049211,0.002377,sz,163.544133,0.468804,65.972635,0.004498,0.794917,38.305902,untreated,lowinjury,loaded,AC
599121,37_7.txt,7,37,0.050706,0.002206,sz,-5.132556,1.693465,66.675429,0.005481,0.653987,31.820368,untreated,lowinjury,loaded,AC
599121,37_8.txt,8,37,0.051517,0.001045,sz,-6.193268,1.383231,66.446413,0.002895,0.625933,30.450206,untreated,lowinjury,loaded,AC
599121,37_9.txt,9,37,0.051742,0.002918,sz,9.999994,1.182942,66.029965,0.004013,6.283185,37.432847,untreated,lowinjury,loaded,AC
599121,37_10.txt,10,37,0.052339,0.001086,sz,1.305648,1.428434,66.66453,0.003444,1.23766,27.669618,untreated,lowinjury,loaded,AC
599121,37_11.txt,11,37,0.054443,0.002724,sz,-5.588248,1.241822,66.494851,0.002919,0.398104,29.386664,untreated,lowinjury,loaded,AC
599121,37_12.txt,12,37,0.054307,0.002685,sz,172.484981,0.926054,66.434728,0.003345,6.283185,33.932176,untreated,lowinjury,loaded,AC
599121,38_0.txt,0,38,0.057335,0.002172,sz,10.031568,0.695915,66.537494,0.004007,6.282323,26.892261,untreated,lowinjury,loaded,AC
599121,38_1.txt,1,38,0.056389,0.003106,sz,4.447837,1.566566,66.192528,0.004469,6.282805,33.010849,untreated,lowinjury,loaded,AC
599121,38_2.txt,2,38,0.054864,0.00408,sz,-9.177228,1.041615,66.416463,0.003217,0.612659,28.843826,untreated,lowinjury,loaded,AC
599121,38_3.txt,3,38,0.051994,0.003033,sz,4.330503,1.59684,66.424114,0.004196,2.231483,30.649728,untreated,lowinjury,loaded,AC
599121,38_4.txt,4,38,0.049494,0.002709,sz,-8.734826,1.19676,66.65185,0.002957,0.70136,28.369555,untreated,lowinjury,loaded,AC
599121,38_5.txt,5,38,0.049428,0.002674,sz,0.92344,1.668069,66.32796,0.003566,6.240478,30.223449,untreated,lowinjury,loaded,AC
599121,38_6.txt,6,38,0.050744,0.00279,sz,-15.706242,1.096155,66.291474,0.003634,0.419481,35.989616,untreated,lowinjury,loaded,AC
599121,38_7.txt,7,38,0.076136,0.002136,sz,181.825212,0.919979,66.31615,0.004288,6.283179,32.291726,untreated,lowinjury,loaded,AC
599121,38_8.txt,8,38,0.056309,0.003421,sz,172.571123,0.786026,66.401868,0.004064,6.283182,34.061434,untreated,lowinjury,loaded,AC
599121,38_9.txt,9,38,0.050942,0.003631,sz,-0.718754,1.290582,66.209166,0.00449,6.283183,31.957216,untreated,lowinjury,loaded,AC
599121,38_10.txt,10,38,0.051911,0.001264,sz,-0.403081,1.096461,66.480196,0.003194,6.283072,29.221849,untreated,lowinjury,loaded,AC
599121,38_11.txt,11,38,0.052835,0.003387,sz,166.834004,0.918697,66.483937,0.004007,6.283157,31.343265,untreated,lowinjury,loaded,AC
599121,38_12.txt,12,38,0.052808,0.003839,sz,-10,1.144776,66.288506,0.004171,0.688299,32.042242,untreated,lowinjury,loaded,AC
599121,39_0.txt,0,39,0.055513,0.003879,sz,-1.593085,1.171828,66.41473,0.005433,0.810263,31.677128,untreated,lowinjury,loaded,AC
599121,39_1.txt,1,39,0.055128,0.004531,sz,15.345288,0.413957,66.169194,0.005067,6.283184,36.622643,untreated,lowinjury,loaded,AC
599121,39_2.txt,2,39,0.054631,0.003171,sz,-0.155419,1.774264,66.381403,0.004407,0.828799,32.401207,untreated,lowinjury,loaded,AC
599121,39_3.txt,3,39,0.050836,0.004823,sz,3.51959,1.092748,66.258912,0.004836,6.283184,38.283267,untreated,lowinjury,loaded,AC
599121,39_4.txt,4,39,0.050823,0.003458,sz,-4.469479,1.478864,66.325856,0.004489,0.854167,32.750296,untreated,lowinjury,loaded,AC
599121,39_5.txt,5,39,0.054741,0.003869,sz,0.100174,0.845839,66.504076,0.002915,0.837413,28.526752,untreated,lowinjury,loaded,AC
599121,39_6.txt,6,39,0.052543,0.001848,sz,-1.626638,1.681656,65.169128,0.007797,1.312209,265.627411,untreated,lowinjury,loaded,AC
599121,39_7.txt,7,39,0.080045,0.002338,sz,-8.240207,1.725307,66.241626,0.004209,0.470414,31.699151,untreated,lowinjury,loaded,AC
599121,39_8.txt,8,39,0.057493,0.002924,sz,-5.648806,1.119269,66.543106,0.003155,0.628713,30.084219,untreated,lowinjury,loaded,AC
599121,39_9.txt,9,39,0.049222,0.002021,sz,188.179492,0.969858,66.460811,0.003281,1.037825,27.480704,untreated,lowinjury,loaded,AC
599121,39_10.txt,10,39,0.05094,0.004321,sz,174.926638,0.648357,66.219354,0.004569,6.283185,33.700178,untreated,lowinjury,loaded,AC
599121,39_11.txt,11,39,0.050524,0.002864,sz,-9.862096,1.13357,66.55182,0.002595,0.519713,28.104399,untreated,lowinjury,loaded,AC
599121,39_12.txt,12,39,0.050411,0.00351,sz,166.277869,0.77953,66.388427,0.00322,6.283185,32.448231,untreated,lowinjury,loaded,AC
599121,40_0.txt,0,40,0.052997,0.00313,sz,8.450891,1.223678,66.366511,0.003927,6.28318,33.303713,untreated,lowinjury,loaded,AC
599121,40_1.txt,1,40,0.053042,0.003908,sz,9.953304,1.069552,66.392435,0.003976,6.283185,31.515951,untreated,lowinjury,loaded,AC
599121,40_2.txt,2,40,0.052146,0.005102,sz,5.452385,1.255799,66.38331,0.00414,6.283185,33.077904,untreated,lowinjury,loaded,AC
599121,40_3.txt,3,40,0.05263,0.004476,sz,9.970747,1.026237,66.488665,0.00336,6.283184,30.735249,untreated,lowinjury,loaded,AC
599121,40_4.txt,4,40,0.055609,0.005053,sz,10.709544,0.962769,66.527042,0.002931,6.283184,30.206581,untreated,lowinjury,loaded,AC
599121,40_5.txt,5,40,0.060961,0.004638,sz,4.954243,1.156918,66.433099,0.003614,6.283185,35.178824,untreated,lowinjury,loaded,AC
599121,40_7.txt,7,40,0.086592,0.003633,sz,177.931522,0.742417,66.412778,0.004431,6.283185,30.175989,untreated,lowinjury,loaded,AC
599121,40_8.txt,8,40,0.056401,0.003091,sz,2.488398,1.328938,66.237054,0.003412,6.283185,33.086574,untreated,lowinjury,loaded,AC
599121,40_9.txt,9,40,0.053219,0.002955,sz,-7.762875,1.150939,66.273732,0.004886,0.591103,35.952678,untreated,lowinjury,loaded,AC
599121,40_10.txt,10,40,0.050808,0.004599,sz,6.952771,1.174636,66.372345,0.004541,0.812373,32.728529,untreated,lowinjury,loaded,AC
599121,40_11.txt,11,40,0.048819,0.005037,tz,-10,0.7442,66.42556,0.003398,0.3,32.513043,untreated,lowinjury,loaded,AC
599121,40_12.txt,12,40,0.05022,0.003926,tz,168.76096,0.771248,66.559356,0.003352,0.3,29.467707,untreated,lowinjury,loaded,AC
599121,41_0.txt,0,41,0.051784,0.006101,tz,184.717754,0.640973,66.321741,0.004018,0.3,36.472799,untreated,lowinjury,loaded,AC
599121,41_1.txt,1,41,0.05149,0.005007,tz,189.554741,0.728813,66.511161,0.003606,0.3,30.876785,untreated,lowinjury,loaded,AC
599121,41_2.txt,2,41,0.050887,0.004138,sz,4.677167,1.144538,66.367829,0.003681,6.283176,33.035225,untreated,lowinjury,loaded,AC
599121,41_3.txt,3,41,0.051799,0.004311,tz,30.164855,0.730189,66.464023,0.003772,0.3,33.338318,untreated,lowinjury,loaded,AC
599121,41_4.txt,4,41,0.06179,0.004178,tz,8.656633,0.848057,66.55621,0.003078,0.3,31.856462,untreated,lowinjury,loaded,AC
599121,41_5.txt,5,41,0.062333,0.002851,tz,188.788232,0.987116,66.642433,0.003886,0.3,30.162778,untreated,lowinjury,loaded,AC
599121,41_6.txt,6,41,0.05749,0.003332,sz,-6.748194,1.117434,66.612491,0.002726,0.584986,32.253162,untreated,lowinjury,loaded,AC
599121,41_7.txt,7,41,0.054645,0.005104,sz,-1.716413,1.002558,66.353873,0.005182,0.699924,35.167382,untreated,lowinjury,loaded,AC
599121,41_8.txt,8,41,0.050403,0.005178,tz,178.886236,0.555218,66.301137,0.003372,0.3,36.737875,untreated,lowinjury,loaded,AC
599121,41_9.txt,9,41,0.054154,0.004412,tz,176.717935,0.248978,66.48868,0.003945,0.3,33.595455,untreated,lowinjury,loaded,AC
599121,41_10.txt,10,41,0.053631,0.003772,tz,156.655292,0.572024,66.441451,0.003829,0.3,32.767311,untreated,lowinjury,loaded,AC
599121,41_11.txt,11,41,0.049786,0.003413,tz,151.686603,0.586191,66.415957,0.002956,0.3,30.816093,untreated,lowinjury,loaded,AC
599121,41_12.txt,12,41,0.050225,0.004895,tz,160.082794,0.543299,66.58228,0.003038,0.3,30.565492,untreated,lowinjury,loaded,AC
599121,42_0.txt,0,42,0.050405,0.005446,tz,190,0.408739,66.619938,0.00296,0.3,30.016854,untreated,lowinjury,loaded,AC
599121,42_1.txt,1,42,0.049811,0.005905,tz,-9.999885,0.061428,66.560175,0.0035,0.3,32.545618,untreated,lowinjury,loaded,AC
599121,42_2.txt,2,42,0.051032,0.005702,tz,19.950489,0.772956,66.557187,0.003465,0.3,31.84985,untreated,lowinjury,loaded,AC
